,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
1918234,166,PAYMENT,9707.07,C356265465,12006.0,2298.93,M1095285519,0.0,0.0,0
5254002,371,PAYMENT,40313.3,C969410503,0.0,0.0,M1478228780,0.0,0.0,0
29972,8,PAYMENT,3365.53,C1637992992,864151.08,860785.56,M52808470,0.0,0.0,0
1914124,166,PAYMENT,6255.11,C1286803451,0.0,0.0,M133322476,0.0,0.0,0
1030397,61,TRANSFER,55062.46,C960647528,55062.46,0.0,C1203056408,0.0,0.0,1
5098183,355,CASH_OUT,10509.48,C526401318,231326.0,220816.52,C216512120,0.0,10509.48,0
1069990,122,CASH_OUT,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1
390384,17,CASH_OUT,337335.43,C1360595628,125577.0,0.0,C311398670,0.0,337335.43,0
6021354,467,TRANSFER,5937.19,C904059459,5937.19,0.0,C1237495348,0.0,0.0,1
1030677,84,TRANSFER,8380.79,C392060027,8380.79,0.0,C45705350,0.0,0.0,1
2263072,187,PAYMENT,1249.58,C161897492,0.0,0.0,M2098643763,0.0,0.0,0
2955438,230,CASH_OUT,2326251.51,C2114453314,2326251.51,0.0,C2024824316,37662.1,2363913.61,1
6296012,671,TRANSFER,10000000.0,C1607380762,13441041.46,3441041.46,C1683234279,0.0,0.0,1
3271,2,TRANSFER,14949.84,C140702728,14949.84,0.0,C634210724,0.0,0.0,1
2123347,183,TRANSFER,355909.21,C1946400298,355909.21,0.0,C1340648788,0.0,0.0,1
143004,11,PAYMENT,20041.07,C1289911817,30067.0,10025.93,M637536646,0.0,0.0,0
1059488,98,TRANSFER,8055.06,C1421921119,8055.06,0.0,C133340407,0.0,0.0,1
4814110,346,PAYMENT,28662.31,C1256646785,0.0,0.0,M1245992402,0.0,0.0,0
6302739,683,PAYMENT,35478.83,C608804769,0.0,0.0,M1906862261,0.0,0.0,0
4542512,326,CASH_IN,50018.26,C2118840088,709693.08,759711.34,C1191713843,2218644.5,2168626.24,0
6027397,470,CASH_OUT,2198220.97,C733220553,2198220.97,0.0,C362029597,3319056.61,5517277.58,1
4384506,312,TRANSFER,6580427.81,C575504528,6580427.81,0.0,C1530040429,0.0,0.0,1
3610990,270,CASH_OUT,144731.73,C1044513187,144731.73,0.0,C389065516,1259174.4,1403906.14,1
3055709,234,TRANSFER,470922.15,C386926753,470922.15,0.0,C527524225,0.0,0.0,1
6351128,698,TRANSFER,2479767.72,C500011939,2479767.72,0.0,C2100381776,0.0,0.0,1
1651114,158,CASH_IN,132943.25,C2122078387,11313613.76,11446557.01,C1764971229,2200743.36,2067800.11,0
2136878,184,CASH_OUT,118634.48,C930158934,0.0,0.0,C1022675547,1184226.35,1302860.83,0
1915202,166,TRANSFER,204951.37,C763158589,204951.37,0.0,C846072778,0.0,0.0,1
714501,37,TRANSFER,154656.06,C130420357,0.0,0.0,C1751666320,156240.38,310896.43,0
2242699,186,CASH_OUT,229909.57,C260366436,0.0,0.0,C1620159110,0.0,229909.57,1
1996419,179,PAYMENT,14106.66,C625737632,233023.73,218917.07,M815542812,0.0,0.0,0
5844471,402,CASH_OUT,127156.49,C1342244082,127156.49,0.0,C627190872,0.0,127156.49,1
680869,36,CASH_OUT,469712.88,C1115542101,9249.0,0.0,C1607721978,0.0,592862.11,0
3886319,283,PAYMENT,19846.43,C78637330,0.0,0.0,M1500556442,0.0,0.0,0
233678,14,CASH_OUT,14703.59,C447710349,37298.0,22594.41,C42285458,18715.16,33418.75,0
3610972,269,CASH_OUT,10000000.0,C697650903,10000000.0,0.0,C2108353776,0.0,10000000.0,1
5080120,355,CASH_OUT,3592596.97,C1645091760,3592596.97,0.0,C504240309,1512703.69,5105300.66,1
2834450,226,CASH_OUT,75034.42,C290034839,2396.0,0.0,C2068801815,0.0,75034.42,0
6227122,591,CASH_OUT,1777758.65,C2084263514,1777758.65,0.0,C1480456939,0.0,1777758.65,1
4549709,327,CASH_IN,47893.57,C1500464230,15040101.67,15087995.24,C1828308203,863258.25,815364.68,0
6065295,510,CASH_OUT,177137.79,C1805892433,177137.79,0.0,C1785173435,496799.27,673937.06,1
6168660,556,CASH_OUT,227231.78,C1458716480,227231.78,0.0,C1926682191,1606681.0,1833912.79,1
5747,6,CASH_OUT,25975.86,C1004271827,25975.86,0.0,C451934410,98152.0,28041.27,1
6353395,705,TRANSFER,404394.04,C57037472,404394.04,0.0,C149688378,0.0,0.0,1
6251802,596,CASH_IN,180931.55,C504282660,688956.23,869887.77,C1155641874,430986.92,250055.37,0
3498776,259,CASH_OUT,1950373.54,C1812490889,1950373.54,0.0,C1544763161,331310.07,2281683.61,1
6298398,681,CASH_OUT,807466.16,C344825727,807466.16,0.0,C997289329,103628.07,911094.22,1
1786927,162,CASH_IN,312374.79,C379327760,1416483.4,1728858.19,C937687300,636290.28,323915.5,0
4165053,304,TRANSFER,3084313.26,C1462085174,0.0,0.0,C1763867226,41854249.91,44938563.16,0
1560588,155,CASH_OUT,49372.94,C2020102800,49372.94,0.0,C376747351,517116.46,566489.4,1
6020210,460,TRANSFER,414095.91,C1558078875,414095.91,0.0,C1062681354,0.0,0.0,1
2860508,227,CASH_OUT,211204.57,C181708279,14491.0,0.0,C121844834,0.0,211204.57,0
6264965,613,CASH_OUT,170486.7,C1182303507,170486.7,0.0,C375702646,337632.83,508119.54,1
6272970,628,TRANSFER,709950.57,C1239512802,709950.57,0.0,C1688563256,0.0,0.0,1
3692733,277,CASH_OUT,64657.07,C438042298,0.0,0.0,C853383235,197676.25,262333.32,0
792109,40,TRANSFER,26950.06,C575969831,26950.06,0.0,C220147588,0.0,0.0,1
3697536,277,TRANSFER,191427.4,C395023156,191427.4,0.0,C1879166409,0.0,0.0,1
6266289,616,TRANSFER,89846.18,C1846352477,89846.18,0.0,C729066326,0.0,0.0,1
2229888,186,CASH_IN,219168.27,C2005322112,6916.0,226084.27,C1916311603,89818.69,0.0,0
1035479,94,TRANSFER,2169679.91,C358188091,2169679.91,0.0,C329029721,0.0,0.0,1
2532377,205,CASH_OUT,292143.74,C1767023591,0.0,0.0,C455708011,588294.16,880437.9,0
4963830,351,CASH_OUT,11754.09,C1407952157,13.0,0.0,C675644771,0.0,11754.09,0
2481022,204,CASH_IN,142490.59,C1537273165,199834.74,342325.33,C2062227283,0.0,0.0,0
6264961,613,CASH_OUT,980310.0,C12592309,980310.0,0.0,C1599619333,0.0,980310.0,1
156686,12,CASH_IN,268842.43,C146627444,11631939.06,11900781.49,C514214236,1583743.02,1314900.59,0
34168,8,TRANSFER,43092.0,C1683174795,43092.0,0.0,C427998326,0.0,0.0,1
259369,14,PAYMENT,6549.02,C1463513633,123283.11,116734.09,M2111820263,0.0,0.0,0
3529775,259,PAYMENT,3518.85,C1161909604,120759.21,117240.36,M955655194,0.0,0.0,0
3266360,251,CASH_IN,152905.41,C1731829658,6124100.75,6277006.17,C1223294083,1882793.52,1659791.18,0
2532118,205,CASH_IN,208743.82,C1045004340,1826628.61,2035372.43,C1348701596,688367.54,479623.72,0
5369830,376,TRANSFER,6014841.33,C1329460552,646.0,0.0,C1132738481,0.0,6014841.33,0
1933036,177,PAYMENT,10374.19,C1628847155,0.0,0.0,M199938925,0.0,0.0,0
2531840,205,TRANSFER,216179.15,C1863683348,216179.15,0.0,C1011918912,0.0,0.0,1
2938897,230,TRANSFER,436019.52,C91536574,0.0,0.0,C1334701081,2584368.89,3020388.41,0
5204380,370,PAYMENT,761.87,C1853504543,230458.91,229697.04,M1956798319,0.0,0.0,0
5398474,377,CASH_IN,226575.08,C1831624676,7615712.4,7842287.48,C1453112071,1822519.59,1595944.51,0
3300130,252,DEBIT,66427.74,C1744250310,0.0,0.0,C1174496884,6791137.61,6857565.34,0
2474010,204,CASH_OUT,79938.47,C1076544980,79938.47,0.0,C1266885726,0.0,79938.47,1
3115716,236,CASH_IN,89190.12,C949921443,0.0,89190.12,C1126819840,1794009.32,1704819.2,0
2651362,209,CASH_IN,2697.34,C746295994,22493974.54,22496671.89,C1899240290,148902.89,146205.54,0
6266411,617,TRANSFER,10000000.0,C1612182760,12542664.27,2542664.27,C455244250,0.0,0.0,1
6083451,522,TRANSFER,1752606.15,C1333169684,1752606.15,0.0,C722968916,0.0,0.0,1
1202675,133,CASH_OUT,899782.7,C1241123022,899782.7,0.0,C28614156,106863.62,1006646.32,1
1955183,178,CASH_IN,56364.67,C1271129853,2183914.46,2240279.13,C523344491,63501.21,7136.54,0
1490515,142,PAYMENT,27327.7,C415069699,0.0,0.0,M1501958741,0.0,0.0,0
2163230,184,CASH_OUT,353413.2,C1274833482,3845.0,0.0,C342079911,0.0,353413.2,0
841061,41,PAYMENT,8772.6,C1727427750,0.0,0.0,M1672584187,0.0,0.0,0
6019709,456,CASH_OUT,79717.14,C812331836,79717.14,0.0,C1874670723,0.0,79717.14,1
4899974,349,CASH_OUT,315503.39,C242108264,0.0,0.0,C940019850,8228573.61,8544077.0,0
825751,41,PAYMENT,283.06,C1114613501,14991.0,14707.94,M681613023,0.0,0.0,0
1030401,62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1
494922,20,CASH_IN,31246.58,C999369485,278341.0,309587.58,C1669763196,103955.11,330866.12,0
445091,19,PAYMENT,24961.86,C48732806,0.0,0.0,M1970470030,0.0,0.0,0
1030715,86,TRANSFER,6972164.97,C384245570,6972164.97,0.0,C898480186,0.0,0.0,1
6118827,537,TRANSFER,1504.73,C743926133,1504.73,0.0,C1763736933,0.0,0.0,1
3609406,265,PAYMENT,7711.43,C1887731774,884.0,0.0,M1335725487,0.0,0.0,0
6064990,507,TRANSFER,10000000.0,C1386014813,17239986.95,7239986.95,C407821637,0.0,0.0,1
1030553,72,TRANSFER,3786438.03,C1659791860,3786438.03,0.0,C199886377,0.0,0.0,1
2499680,204,TRANSFER,606649.57,C750124173,26424.0,0.0,C805920472,0.0,606649.57,0
236789,14,CASH_IN,116419.78,C377030568,0.0,116419.78,C139079926,348388.75,152735.52,0
2647237,209,CASH_IN,6366.79,C1260089357,737677.94,744044.73,C1840824602,816476.01,810109.22,0
5893136,403,CASH_OUT,264286.19,C198831985,264286.19,0.0,C886414281,714984.86,979271.04,1
1902289,165,TRANSFER,110720.21,C626149023,0.0,0.0,C2104781796,652786.08,763506.29,0
2742840,212,CASH_IN,36414.48,C496774787,276408.0,312822.48,C27963062,0.0,0.0,0
5563207,386,CASH_OUT,978362.97,C2043269100,978362.97,0.0,C702718253,123481.51,1101844.48,1
70969,9,CASH_IN,172092.18,C2132295813,299589.0,471681.18,C124947437,0.0,148950.68,0
154093,12,CASH_IN,95764.35,C229729250,0.0,95764.35,C1471967616,678166.08,582401.73,0
2885346,228,TRANSFER,120491.56,C1613313609,120491.56,0.0,C1727044714,0.0,0.0,1
6351202,701,CASH_OUT,644314.67,C1472339088,644314.67,0.0,C1506042377,0.0,644314.67,1
1911356,166,CASH_OUT,285399.17,C2134939520,0.0,0.0,C663775995,436623.13,918788.29,0
5780538,400,CASH_OUT,71323.3,C1787407237,208552.0,137228.7,C446935176,237202.74,308526.03,0
1532121,154,TRANSFER,634654.22,C1748633505,187096.0,0.0,C582380761,221585.37,856239.59,0
6358555,714,CASH_OUT,69724.85,C1102964425,69724.85,0.0,C1605514838,0.0,69724.85,1
1444112,140,CASH_OUT,68795.39,C275281151,10551.0,0.0,C1142340354,0.0,68795.39,0
3929212,285,TRANSFER,411566.7,C24910757,411566.7,0.0,C1647415714,0.0,0.0,1
1566931,155,CASH_OUT,105356.91,C560026388,698.0,0.0,C1679936476,17326.22,245752.21,0
2986899,231,PAYMENT,24698.22,C1792273375,179357.0,154658.78,M738094625,0.0,0.0,0
4388734,316,TRANSFER,158279.4,C2088071095,158279.4,0.0,C2038364008,0.0,0.0,1
6080971,520,TRANSFER,5469910.99,C1540627735,5469910.99,0.0,C1584956712,0.0,0.0,1
3584,2,PAYMENT,10375.5,C2083951216,73405.0,63029.5,M167275971,0.0,0.0,0
426336,18,CASH_IN,379273.25,C1139865771,5613603.38,5992876.63,C1078426267,537395.5,158122.25,0
3030223,233,CASH_OUT,192728.84,C1354084158,10130.0,0.0,C1413343414,2279209.7,2471938.53,0
3849812,282,TRANSFER,181647.66,C54761777,181647.66,0.0,C1435233045,0.0,0.0,1
3610983,269,TRANSFER,278619.91,C117810868,278619.91,0.0,C1738568883,0.0,0.0,1
6022394,469,PAYMENT,20717.24,C790278677,255671.31,234954.07,M325118438,0.0,0.0,0
1352299,137,PAYMENT,18516.73,C949253834,220696.54,202179.81,M1171877320,0.0,0.0,0
4715459,332,PAYMENT,6616.75,C1321258641,31.0,0.0,M460923987,0.0,0.0,0
4040067,299,TRANSFER,394150.09,C1676580275,20521.0,0.0,C1063063132,2425096.65,2819246.75,0
5805161,401,CASH_OUT,83856.8,C2015284720,811684.0,727827.2,C1423709967,873481.79,957338.59,0
6209825,588,TRANSFER,1064425.7,C875659264,1064425.7,0.0,C656468700,0.0,0.0,1
3616090,273,PAYMENT,7836.15,C890171112,279299.53,271463.39,M702816757,0.0,0.0,0
4512463,325,PAYMENT,46016.44,C887645468,0.0,0.0,M643171875,0.0,0.0,0
2335627,188,PAYMENT,2683.32,C431879131,20743.0,18059.68,M385881986,0.0,0.0,0
6010850,443,CASH_OUT,348915.96,C1627009225,348915.96,0.0,C1624188690,0.0,348915.96,1
4396635,321,TRANSFER,2090361.42,C1787408358,55647.0,0.0,C1843945304,387306.8,2477668.22,0
4406386,321,CASH_IN,501161.94,C1335551453,1773231.34,2274393.28,C1583755825,1600318.53,1007964.48,0
4168231,304,CASH_OUT,138849.74,C247017281,0.0,0.0,C116386595,682374.16,821223.9,0
6207264,587,CASH_OUT,1249721.72,C1143706946,1249721.72,0.0,C62441091,62174.21,1311895.93,1
6281462,645,TRANSFER,326250.51,C193546785,326250.51,0.0,C214988457,0.0,0.0,1
131290,11,PAYMENT,27155.65,C643691341,0.0,0.0,M467364063,0.0,0.0,0
2251700,187,CASH_OUT,143821.69,C1045887209,20100.0,0.0,C1723983088,998772.43,1142594.12,0
2729565,212,CASH_OUT,94261.84,C1967440853,94261.84,0.0,C1496631599,112303.11,206564.95,1
5802710,401,CASH_IN,358827.07,C1367396579,4481003.64,4839830.71,C1735509963,1046374.2,687547.13,0
3760282,279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1
6020364,465,TRANSFER,4690769.98,C43271707,4690769.98,0.0,C2144586539,0.0,0.0,1
1268132,135,TRANSFER,60646.82,C16325193,60646.82,0.0,C1142308678,0.0,0.0,1
6074021,514,CASH_OUT,48340.79,C1078822434,48340.79,0.0,C347056727,3532298.75,3580639.54,1
6020171,459,CASH_OUT,277611.08,C2028451849,277611.08,0.0,C677754789,1588077.25,1865688.33,1
1030452,65,CASH_OUT,126690.14,C1827521206,126690.14,0.0,C1015650621,353834.29,480524.43,1
49825,9,TRANSFER,2539898.07,C394488466,2539898.07,0.0,C575638324,0.0,261290.69,1
2424100,202,PAYMENT,13501.36,C2131139872,33170.67,19669.31,M87892396,0.0,0.0,0
1162603,132,PAYMENT,13835.51,C154446011,11345.0,0.0,M2054253303,0.0,0.0,0
3180549,239,CASH_IN,301585.22,C982418179,5120296.46,5421881.67,C2103466565,309129.17,7543.96,0
6358608,714,TRANSFER,10000000.0,C131412689,10390763.24,390763.24,C1846567377,0.0,0.0,1
2695987,211,PAYMENT,18289.51,C1145126045,139426.0,121136.49,M1412110687,0.0,0.0,0
1294674,136,PAYMENT,32648.26,C944144612,69302.77,36654.52,M1692225749,0.0,0.0,0
4257861,306,CASH_OUT,25700.94,C1145751814,19824.0,0.0,C1228565782,1562032.0,1587732.94,0
5993690,420,CASH_OUT,430722.59,C1979801086,430722.59,0.0,C207357507,1630593.27,2061315.87,1
1984019,179,CASH_OUT,271875.73,C175476757,0.0,0.0,C790172701,3939525.19,4211400.92,0
2839464,226,CASH_OUT,261704.52,C978437632,0.0,0.0,C1607464496,1568889.46,1830593.98,0
1063706,119,TRANSFER,202263.03,C1189212996,202263.03,0.0,C632437973,0.0,0.0,1
6194798,573,CASH_OUT,1298609.73,C664375770,1298609.73,0.0,C1213183928,0.0,1298609.73,1
1059562,105,TRANSFER,1457085.28,C1648040674,1457085.28,0.0,C1031027989,0.0,0.0,1
322901,16,PAYMENT,6204.52,C490221314,100157.0,93952.48,M1148865479,0.0,0.0,0
2486771,204,PAYMENT,54703.37,C820278351,0.0,0.0,M728653025,0.0,0.0,0
1707592,160,CASH_OUT,10000000.0,C525906402,10000000.0,0.0,C43869769,2145275.47,12145275.47,1
6262973,612,CASH_OUT,100212.75,C517446923,0.0,0.0,C847686838,223817.1,324029.85,0
5104064,355,PAYMENT,302.3,C203018054,4267.81,3965.51,M1144603048,0.0,0.0,0
3611278,273,TRANSFER,90167.16,C1381870102,0.0,0.0,C1193743861,1484500.03,1574667.19,0
6281570,649,CASH_OUT,150205.64,C347416384,150205.64,0.0,C636863555,0.0,150205.64,1
5727826,399,TRANSFER,1442075.9,C2041824507,1442075.9,0.0,C1842704131,0.0,0.0,1
6295110,670,TRANSFER,929106.32,C1689585176,929106.32,0.0,C57612044,0.0,0.0,1
6271790,620,CASH_OUT,18405.16,C1507419598,18405.16,0.0,C579399811,803683.91,822089.07,1
5996399,425,TRANSFER,10000000.0,C40489106,59585040.37,49585040.37,C650095152,0.0,0.0,1
6065301,511,CASH_OUT,1367070.94,C1861046549,1367070.94,0.0,C1305620964,230814.67,1597885.62,1
2762462,213,PAYMENT,8050.19,C653089445,10791.0,2740.81,M1503844173,0.0,0.0,0
538542,21,CASH_IN,134070.98,C928380046,5076425.56,5210496.54,C485071112,1363252.73,1229181.75,0
1629484,157,CASH_IN,7952.6,C1514914893,4244607.01,4252559.61,C1474521589,492563.24,708474.73,0
2667912,210,CASH_OUT,144590.74,C1113398896,5049.0,0.0,C1776020848,11706342.94,11923740.37,0
1042897,94,CASH_OUT,2393539.65,C1767333284,2393539.65,0.0,C610460069,5157128.07,7550667.73,1
6266282,615,CASH_OUT,368973.39,C1434246047,368973.39,0.0,C248129256,131867.63,500841.01,1
6068285,514,PAYMENT,9770.63,C1682424773,472471.29,462700.66,M1466508320,0.0,0.0,0
1741502,161,TRANSFER,160351.22,C1074244611,160351.22,0.0,C770300650,0.0,0.0,1
4397703,321,TRANSFER,59628.24,C1046546525,59628.24,0.0,C2014793230,0.0,0.0,1
4488123,324,PAYMENT,16082.66,C1067710543,13612.0,0.0,M1490669266,0.0,0.0,0
6202042,582,CASH_OUT,305710.24,C230128781,305710.24,0.0,C423923937,1117926.91,1423637.15,1
1476934,141,CASH_IN,146496.22,C1781424993,5785.0,152281.22,C1903642940,527142.34,380646.12,0
206540,13,CASH_IN,282191.92,C726513850,1883236.43,2165428.34,C441398584,10717164.92,10434973.0,0
2599037,208,TRANSFER,246402.71,C498213361,246402.71,0.0,C1112515195,0.0,0.0,1
5987653,409,CASH_OUT,175972.28,C353964501,175972.28,0.0,C1118456791,602609.04,778581.32,1
6273191,635,CASH_OUT,13128.49,C276282396,13128.49,0.0,C1882040140,293704.01,306832.5,1
5987913,410,CASH_OUT,1232013.7,C1626793558,1232013.7,0.0,C1907745534,0.0,1232013.7,1
1163633,132,CASH_OUT,768520.15,C1376162995,768520.15,0.0,C471258515,218306.5,986826.65,1
3332162,253,PAYMENT,27601.92,C164066051,70871.0,43269.08,M1143205458,0.0,0.0,0
5996381,424,TRANSFER,1346264.61,C1816888178,1346264.61,0.0,C462103796,0.0,0.0,1
638651,35,CASH_OUT,129753.26,C1917799631,0.0,0.0,C792998335,289650.01,419403.28,0
5028934,354,CASH_OUT,118141.76,C575575677,9653.0,0.0,C94872833,704321.77,822463.53,0
5996393,425,TRANSFER,3401641.0,C1233267015,3401641.0,0.0,C1191003760,0.0,0.0,1
6296014,671,TRANSFER,3441041.46,C917414431,3441041.46,3441041.46,C1082139865,0.0,0.0,1
4388769,319,CASH_OUT,88424.06,C871094830,88424.06,0.0,C697909635,1058979.19,1147403.25,1
6270649,619,CASH_OUT,595854.2,C630264516,595854.2,0.0,C533475221,1794660.91,2390515.11,1
4676437,331,PAYMENT,19911.34,C1963522985,31252.0,11340.66,M1033628072,0.0,0.0,0
6216438,589,PAYMENT,585.86,C709952706,0.0,0.0,M737718350,0.0,0.0,0
2593096,207,CASH_IN,15874.2,C1553055633,7452877.58,7468751.78,C904641267,47610.07,31735.87,0
5247724,371,CASH_OUT,101328.06,C1576803991,377397.43,276069.37,C1945886310,36577470.96,36678799.02,0
6351061,697,TRANSFER,106850.22,C1061461549,106850.22,0.0,C1278604437,0.0,0.0,1
920521,43,TRANSFER,1395850.55,C1296215617,0.0,0.0,C1429415136,260806.21,1656656.77,1
3059421,234,CASH_OUT,126548.84,C1930189939,0.0,0.0,C1299400644,185370.35,311919.2,0
3743971,279,CASH_OUT,144044.35,C362205540,144044.35,0.0,C1641586450,0.0,144044.35,1
4418711,322,CASH_OUT,123262.62,C1661159280,8710.0,0.0,C1019165946,0.0,123262.62,0
6281784,650,CASH_OUT,1264551.38,C1956698065,1264551.38,0.0,C1464410535,0.0,1264551.38,1
4403203,321,CASH_OUT,205564.79,C1043879142,1360.0,0.0,C103933113,1618305.71,1823870.5,0
4379355,311,CASH_OUT,5723.99,C151089529,6077.0,353.01,C1434478225,0.0,5723.99,0
4448128,323,PAYMENT,62619.15,C1785176041,0.0,0.0,M1523988104,0.0,0.0,0
1030425,64,TRANSFER,3097121.75,C941791959,3097121.75,0.0,C1945517835,0.0,0.0,1
584030,33,PAYMENT,46738.71,C719665486,0.0,0.0,M1159887176,0.0,0.0,0
1030384,60,CASH_OUT,742973.53,C261473899,742973.53,0.0,C897961171,0.0,742973.53,1
5214794,370,CASH_OUT,283976.3,C1853423819,283976.3,0.0,C487915581,41606.6,325582.9,1
6063354,503,PAYMENT,3247.4,C385998352,31410.0,28162.6,M1495040778,0.0,0.0,0
1205076,133,CASH_IN,71924.94,C701166984,17041.0,88965.94,C1860648662,0.0,0.0,0
3833520,282,PAYMENT,3846.61,C1626130843,22447.0,18600.39,M1311327344,0.0,0.0,0
1030318,56,CASH_OUT,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,1
6281821,654,TRANSFER,48712.12,C1730244452,48712.12,0.0,C1093803514,0.0,0.0,1
6296762,680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1
1059236,97,CASH_OUT,5624.02,C690034207,5624.02,0.0,C1902968473,204072.3,209696.33,1
2553208,206,PAYMENT,14784.4,C757099416,0.0,0.0,M589104270,0.0,0.0,0
2844021,226,PAYMENT,82835.02,C871954427,0.0,0.0,M1147456556,0.0,0.0,0
6024889,469,CASH_OUT,88107.16,C707257100,281087.45,192980.29,C1841835090,223991.63,312098.79,0
4945033,351,CASH_IN,204631.47,C1225731784,21095.0,225726.47,C184933792,0.0,0.0,0
6113304,526,TRANSFER,200008.33,C136863855,200008.33,0.0,C461054573,0.0,0.0,1
1149195,131,PAYMENT,4493.51,C1758675512,571002.06,566508.55,M578976008,0.0,0.0,0
5184151,360,TRANSFER,758848.47,C1635073538,758848.47,0.0,C25163995,0.0,0.0,1
1347040,137,CASH_OUT,273379.22,C1602288097,0.0,0.0,C192462883,1759508.96,2032888.18,0
72823,10,CASH_IN,194670.68,C320696898,458.0,195128.68,C1959671273,64426.55,0.0,0
2922870,229,CASH_IN,218683.16,C922991654,6905267.21,7123950.37,C1495623265,286886.68,68203.51,0
1802780,162,TRANSFER,648888.98,C1858408646,514140.3,0.0,C1769245997,5149794.22,5798683.21,0
74864,10,PAYMENT,3229.61,C1601568858,0.0,0.0,M2036906710,0.0,0.0,0
4609112,329,PAYMENT,12923.35,C2146943466,31932.37,19009.02,M92433694,0.0,0.0,0
5388734,377,CASH_OUT,265590.02,C776066173,22277.0,0.0,C1752013298,2009731.24,2275321.27,0
6362348,721,TRANSFER,23639.56,C594313973,23639.56,0.0,C1343815682,0.0,0.0,1
6264959,613,CASH_OUT,1425062.97,C792347661,1425062.97,0.0,C54004768,0.0,1425062.97,1
3204450,249,CASH_OUT,4720554.95,C842658651,4720554.95,0.0,C318179364,222987.58,4943542.53,1
6118821,537,TRANSFER,34238.2,C1437366708,34238.2,0.0,C913630133,0.0,0.0,1
6360384,715,CASH_OUT,212028.15,C1792802617,212028.15,0.0,C350073748,3708381.73,3920409.88,1
4478025,324,PAYMENT,5446.92,C2123851390,0.0,0.0,M1535581804,0.0,0.0,0
4341176,308,CASH_IN,204819.97,C1843752278,53269.0,258088.97,C1552841282,0.0,0.0,0
2464140,203,CASH_OUT,186341.38,C255403446,0.0,0.0,C61955689,450475.97,636817.34,0
239352,14,CASH_OUT,170978.4,C1230919492,507524.0,336545.6,C1769219030,0.0,170978.4,0
6259915,602,CASH_OUT,274125.77,C1814867638,274125.77,0.0,C67323389,0.0,274125.77,1
3144344,236,PAYMENT,5771.5,C1931150640,541.0,0.0,M1376832673,0.0,0.0,0
5545205,382,CASH_IN,52979.95,C684552905,6273492.74,6326472.68,C1929813289,393705.7,340725.75,0
5562383,385,CASH_OUT,617882.66,C274955922,617882.66,0.0,C575981096,171914.08,789796.74,1
6118751,534,TRANSFER,492896.75,C1728027611,492896.75,0.0,C1170151190,0.0,0.0,1
1030716,86,CASH_OUT,6972164.97,C1268472825,6972164.97,0.0,C2126149202,5680.28,6977845.25,1
751072,38,PAYMENT,9966.01,C286534854,0.0,0.0,M1725076876,0.0,0.0,0
4059308,300,PAYMENT,17572.94,C921854479,289155.63,271582.7,M770274399,0.0,0.0,0
1925308,167,CASH_OUT,279728.8,C1078571218,279728.8,0.0,C2093453750,707165.63,986894.43,1
5975515,407,TRANSFER,312955.14,C2016423927,312955.14,0.0,C764015169,0.0,0.0,1
1070045,122,CASH_OUT,994676.91,C291762198,994676.91,0.0,C91538557,0.0,994676.91,1
6039471,482,TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1
5071129,355,CASH_IN,186640.5,C545419721,28643.0,215283.5,C576118865,161653.81,0.0,0
824529,41,CASH_OUT,41730.57,C141854074,0.0,0.0,C474627728,155054.49,196785.06,0
236531,14,CASH_OUT,156755.75,C2048278034,0.0,0.0,C1485568243,3258926.31,3415682.06,0
2557988,206,TRANSFER,129347.96,C1448936494,0.0,0.0,C1352412145,1179520.89,1308868.85,0
2349272,189,CASH_OUT,83116.1,C2069737081,11495.0,0.0,C1097692105,45680.33,128796.43,0
6186784,568,CASH_OUT,2895954.99,C287337523,2895954.99,0.0,C857187005,442643.89,3338598.88,1
